発表日（初出）	解ける問題	論文	対象サイズ	見積もりの種類	実験実施	論理量子ビット(q)	物理量子ビット(q)	Toffoli数	Tゲート数	Cliffordゲート数	その他論理ゲート数	深さ/サイクル(count)	実行時間(s)	時空間体積(qubit-days)	デバイス	誤り訂正符号	物理量子ビット種	物理エラー率(fraction)	code distance	cycle/測定時間(s)	reaction time(s)	shot/run(count)	retry risk(fraction)	論理エラー率推定(fraction)	論理エラー率推定根拠	通信・その他仮定	数値根拠	備考	古典計算時間(s)	古典/量子時間比	古典計算仮定	古典計算根拠
2022-10-25	量子シミュレーション / 2d Fermi-Hubbard基底状態エネルギー推定	[Yoshioka et al. 2022 Table S12](https://arxiv.org/pdf/2210.14109#page=55)	U/t=4, 6x6, eps=0.01	qubitization QPE / actual runtime, (nF,#thread)=(1,1)	0	NA	4.29e5	NA	NA	NA	NA	NA	1.23e4	NA	NA	surface code + lattice surgery	not specified	1e-3	2.3e1	1e-6	NA	2.93e4	NA	1e-13	Derived from Yoshioka et al. 2022 Eq. (S79): p_log = 0.1*(p/p_th)^((d+1)/2), using p/p_th=0.1; per logical operation/round estimate used to choose code distance.	nF=1; #thread=1; magic-state factory area AF=176; tbeat=tcycle*d; Clifford+T formalism; surface code + lattice surgery; physical error rate 1e-3; surface code cycle time 1us; no specific physical qubit modality assigned in this paper entry	実行時間: [Table S12 Runtime [sec] = 1.23e4](https://arxiv.org/pdf/2210.14109#page=55); 物理仮定: [surface code, p=1e-3, code cycle 1us; no modality named](https://arxiv.org/pdf/2210.14109#page=7)	Table S12のend-to-end見積もり。runtimeはT-depthに基づく。物理量子ビット数はfloor planとmagic-state factoryを含む詳細見積もり。 状態準備: QPEコストをCSP+CHS+CQFTと分け、対象模型ではAdiabatic State Preparation (ASP) 等の状態準備コストCSPはHamiltonian simulationコストCHSより小さいとして扱う。H0の基底状態は効率的に準備可能と仮定し、Table S12のruntimeは主にqubitization QPEのactual runtime。	NA	NA	NA	NA
2022-10-25	量子シミュレーション / 2d Fermi-Hubbard基底状態エネルギー推定	[Yoshioka et al. 2022 Table S12](https://arxiv.org/pdf/2210.14109#page=55)	U/t=4, 6x6, eps=0.01	qubitization QPE / actual runtime, (nF,#thread)=(16,16)	0	NA	3.4e6	NA	NA	NA	NA	NA	1.59e3	NA	NA	surface code + lattice surgery	not specified	1e-3	2.1e1	1e-6	NA	2.93e4	NA	1e-12	Derived from Yoshioka et al. 2022 Eq. (S79): p_log = 0.1*(p/p_th)^((d+1)/2), using p/p_th=0.1; per logical operation/round estimate used to choose code distance.	nF=16; #thread=16; magic-state factory area AF=176; tbeat=tcycle*d; Clifford+T formalism; surface code + lattice surgery; physical error rate 1e-3; surface code cycle time 1us; no specific physical qubit modality assigned in this paper entry	実行時間: [Table S12 Runtime [sec] = 1.59e3](https://arxiv.org/pdf/2210.14109#page=55); 物理仮定: [surface code, p=1e-3, code cycle 1us; no modality named](https://arxiv.org/pdf/2210.14109#page=7)	Table S12のend-to-end見積もり。runtimeはT-depthに基づく。物理量子ビット数はfloor planとmagic-state factoryを含む詳細見積もり。 状態準備: QPEコストをCSP+CHS+CQFTと分け、対象模型ではAdiabatic State Preparation (ASP) 等の状態準備コストCSPはHamiltonian simulationコストCHSより小さいとして扱う。H0の基底状態は効率的に準備可能と仮定し、Table S12のruntimeは主にqubitization QPEのactual runtime。	NA	NA	NA	NA
2022-10-25	量子シミュレーション / 2d Fermi-Hubbard基底状態エネルギー推定	[Yoshioka et al. 2022 Table S12](https://arxiv.org/pdf/2210.14109#page=55)	U/t=4, 8x8, eps=0.01	qubitization QPE / actual runtime, (nF,#thread)=(1,1)	0	NA	5.7e5	NA	NA	NA	NA	NA	4.01e4	NA	NA	surface code + lattice surgery	not specified	1e-3	2.3e1	1e-6	NA	5.31e4	NA	1e-13	Derived from Yoshioka et al. 2022 Eq. (S79): p_log = 0.1*(p/p_th)^((d+1)/2), using p/p_th=0.1; per logical operation/round estimate used to choose code distance.	nF=1; #thread=1; magic-state factory area AF=176; tbeat=tcycle*d; Clifford+T formalism; surface code + lattice surgery; physical error rate 1e-3; surface code cycle time 1us; no specific physical qubit modality assigned in this paper entry	実行時間: [Table S12 Runtime [sec] = 4.01e4](https://arxiv.org/pdf/2210.14109#page=55); 物理仮定: [surface code, p=1e-3, code cycle 1us; no modality named](https://arxiv.org/pdf/2210.14109#page=7)	Table S12のend-to-end見積もり。runtimeはT-depthに基づく。物理量子ビット数はfloor planとmagic-state factoryを含む詳細見積もり。 状態準備: QPEコストをCSP+CHS+CQFTと分け、対象模型ではAdiabatic State Preparation (ASP) 等の状態準備コストCSPはHamiltonian simulationコストCHSより小さいとして扱う。H0の基底状態は効率的に準備可能と仮定し、Table S12のruntimeは主にqubitization QPEのactual runtime。	NA	NA	NA	NA
2022-10-25	量子シミュレーション / 2d Fermi-Hubbard基底状態エネルギー推定	[Yoshioka et al. 2022 Table S12](https://arxiv.org/pdf/2210.14109#page=55)	U/t=4, 8x8, eps=0.01	qubitization QPE / actual runtime, (nF,#thread)=(16,16)	0	NA	4.32e6	NA	NA	NA	NA	NA	5.50e3	NA	NA	surface code + lattice surgery	not specified	1e-3	2.3e1	1e-6	NA	5.31e4	NA	1e-13	Derived from Yoshioka et al. 2022 Eq. (S79): p_log = 0.1*(p/p_th)^((d+1)/2), using p/p_th=0.1; per logical operation/round estimate used to choose code distance.	nF=16; #thread=16; magic-state factory area AF=176; tbeat=tcycle*d; Clifford+T formalism; surface code + lattice surgery; physical error rate 1e-3; surface code cycle time 1us; no specific physical qubit modality assigned in this paper entry	実行時間: [Table S12 Runtime [sec] = 5.50e3](https://arxiv.org/pdf/2210.14109#page=55); 物理仮定: [surface code, p=1e-3, code cycle 1us; no modality named](https://arxiv.org/pdf/2210.14109#page=7)	Table S12のend-to-end見積もり。runtimeはT-depthに基づく。物理量子ビット数はfloor planとmagic-state factoryを含む詳細見積もり。 状態準備: QPEコストをCSP+CHS+CQFTと分け、対象模型ではAdiabatic State Preparation (ASP) 等の状態準備コストCSPはHamiltonian simulationコストCHSより小さいとして扱う。H0の基底状態は効率的に準備可能と仮定し、Table S12のruntimeは主にqubitization QPEのactual runtime。	NA	NA	NA	NA
2022-11-22	その他 / ポートフォリオ最適化	[Dalzell et al. 2022 Table I](https://arxiv.org/pdf/2211.12489#page=4)	100 assets, eps=1e-7	QIPM-PO end-to-end logical resource estimate	0	8e6	NA	NA	7e29	NA	NA	2e24	NA	NA	NA	NA	NA	NA	NA	NA	NA	6e12	NA	NA	NA	qRAM block-encoding; pure-state tomography; 6e12 coherent circuits at n=100; logical Clifford+T resource estimate; qRAM data access assumed; no physical-level implementation assigned	論理量子ビット: [8e6](https://arxiv.org/pdf/2211.12489#page=4); Tゲート数: [7e29](https://arxiv.org/pdf/2211.12489#page=4); 深さ/サイクル: [2e24 T-depth](https://arxiv.org/pdf/2211.12489#page=4); shot/run: [6e12 circuits](https://arxiv.org/pdf/2211.12489#page=4); 実装レベル: [logical resources only; stop short of physical-level analysis](https://arxiv.org/pdf/2211.12489#page=2)	Table Iのn=100, eps=1e-7見積もり。Table Xでは単一QLSS subroutineのNQ=8e6, TD=3e11, TC=1e17も示すが、full QIPMは多数の反復・tomography用コピーを含むため、グラフ用にはTable Iの総T-countを採用。物理実装・error correctionは含まない。	NA	NA	classical portfolio-optimization baseline: n=100 stocks can be solved in a matter of seconds on a laptop; no exact seconds reported	古典側記述: [PO problem can be easily solved in a matter of seconds on a laptop for n=100 stocks](https://arxiv.org/pdf/2211.12489#page=4)
2023-04-21	その他 / ランダム量子回路サンプリング	[Google Quantum AI and Collaborators 2023](https://arxiv.org/pdf/2304.11119#page=5)	67 qubits, 32 cycles, >7.0e7 samples	Sycamore SYC-67 RCS experiment / no error correction	1	6.7e1	6.7e1	NA	NA	NA	8.8e2	3.2e1	NA	NA	Sycamore superconducting processor	NA	transmon superconducting qubits	5.5e-3	NA	NA	NA	7e7	NA	NA	NA	no error correction; random circuit sampling; XEB/digital error model fidelity estimate; physical qubits treated as logical qubits	量子実験: [67-qubit Sycamore chip, 32 cycles, estimated fidelity 0.1%, over 70 million sample bitstrings](https://arxiv.org/pdf/2304.11119#page=5); ゲート数: [67 qubits and 32 cycles or 880 entanglement gates](https://arxiv.org/pdf/2304.11119#page=6); 物理エラー率: [dressed two-qubit Pauli error rate 5.5(1.3)e-3](https://arxiv.org/pdf/2304.11119#page=5); 古典時間: [SYC-67 1e4 yr for 1 million noisy samples on Frontier-class estimate](https://arxiv.org/pdf/2304.11119#page=6)	誤り訂正なし実験なので、グラフ用には論理量子ビット数=物理量子ビット数として扱う。その他論理ゲート数には本文結論部の880 entanglement gatesを入れる。量子実行時間は全70M samples取得のwall-clockが本文中で単一値として確認できないためNA。物理エラー率は代表的な物理2量子ビットゲートエラーとしてdressed two-qubit Pauli error rateを採用。古典時間はTable IのFrontier-class estimateで、1 million noisy samplesを実験fidelity程度で生成する場合の1e4 yearsを秒換算した値。Table I/本文には全二次記憶まで使い帯域を無視する未検証の楽観ケース12 yearsも併記されるが、この行では標準の1e4 yearsを代表値として採用。	3.15576e11	NA	Frontier supercomputer tensor-network contraction estimate; 1 million uncorrelated noisy bitstrings at fidelity similar to the experiment; theoretical peak 1.7e18 single-precision FLOP/s spread across GPUs with 128 GB RAM; Table I representative SYC-67 runtime 1e4 years	古典計算時間: [Table I SYC-67 1e4 yr for 1 million noisy samples; Frontier assumptions and memory constraints discussed in text](https://arxiv.org/pdf/2304.11119#page=6)
2023-06-14	量子シミュレーション / 2D transverse-field Ising dynamics	[Kim et al. 2023 Fig. 4b](https://www.nature.com/articles/s41586-023-06096-3.pdf#page=5)	127-qubit kicked Ising / 20 Trotter steps / Z62	IBM Eagle ibm_kyiv experiment / no error correction / Begusic fast SPD baseline	1	1.27e2	1.27e2	NA	NA	2.88e3	NA	6e1	3.42e4	NA	IBM Eagle processor ibm_kyiv	NA	fixed-frequency transmon superconducting qubits	1.15e-2	NA	6.1156e-7	NA	6.144e5	NA	NA	NA	no error correction; zero-noise extrapolation; Pauli/readout twirling; 2400 circuit instances per gain factor and readout-error mitigation; 64 shots per instance; physical error rate is mean two-qubit EPG on ibm_kyiv, not a logical error rate	量子実験: [127 qubits, up to 60 two-qubit-gate layers, 2880 CNOT gates](https://www.nature.com/articles/s41586-023-06096-3.pdf#page=1); 実行時間: [Fig. 4b quantum wall-clock time 9.5 h = 3.42e4 s](https://www.nature.com/articles/s41586-023-06096-3.pdf#page=5); デバイス: [IBM Eagle ibm_kyiv, 127 fixed-frequency transmon qubits](https://www.nature.com/articles/s41586-023-06096-3.pdf#page=3); 物理エラー率: [ibm_kyiv mean two-qubit EPG 1.15e-2](https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-023-06096-3/MediaObjects/41586_2023_6096_MOESM1_ESM.pdf#page=3); CNOT layer length: [611.56 ns](https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-023-06096-3/MediaObjects/41586_2023_6096_MOESM1_ESM.pdf#page=2)	誤り訂正なし実験なので、グラフ用には論理量子ビット数=物理量子ビット数として扱う。Cliffordゲート数はKim本文のCNOT gates 2880のみを記録し、single-qubit rotationsやPauli twirling/readout mitigationの総ゲート数は単一値として記録しない。古典時間はBegušić et al.の高速SPD baselineで、20-step Z62を含むFig. 3D/Eの量子wall-clock 4 h/9.5 hに対し平均10 s/pointと記載された値。	1e1	NA	Begusic et al. 2023 fast SPD simulation baseline; average 10 seconds per point on a single laptop CPU core for Fig. 3 data including 20-step Z62; approximate classical simulation compatible with the zero-noise extrapolated quantum data	古典計算時間: [SPD average 10 seconds per point on a single laptop core; quantum wall-clock 4 h and 9.5 h for Figs. 3D/E](https://arxiv.org/pdf/2308.05077#page=5)
2023-06-14	量子シミュレーション / 2D transverse-field Ising dynamics	[Kim et al. 2023 Fig. 4b](https://www.nature.com/articles/s41586-023-06096-3.pdf#page=5)	127-qubit kicked Ising / 20 Trotter steps / Z62	IBM Eagle ibm_kyiv experiment / no error correction / Begusic converged MIX baseline	1	1.27e2	1.27e2	NA	NA	2.88e3	NA	6e1	3.42e4	NA	IBM Eagle processor ibm_kyiv	NA	fixed-frequency transmon superconducting qubits	1.15e-2	NA	6.1156e-7	NA	6.144e5	NA	NA	NA	no error correction; zero-noise extrapolation; Pauli/readout twirling; 2400 circuit instances per gain factor and readout-error mitigation; 64 shots per instance; physical error rate is mean two-qubit EPG on ibm_kyiv, not a logical error rate	量子実験: [127 qubits, up to 60 two-qubit-gate layers, 2880 CNOT gates](https://www.nature.com/articles/s41586-023-06096-3.pdf#page=1); 実行時間: [Fig. 4b quantum wall-clock time 9.5 h = 3.42e4 s](https://www.nature.com/articles/s41586-023-06096-3.pdf#page=5); デバイス: [IBM Eagle ibm_kyiv, 127 fixed-frequency transmon qubits](https://www.nature.com/articles/s41586-023-06096-3.pdf#page=3); 物理エラー率: [ibm_kyiv mean two-qubit EPG 1.15e-2](https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-023-06096-3/MediaObjects/41586_2023_6096_MOESM1_ESM.pdf#page=3); CNOT layer length: [611.56 ns](https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-023-06096-3/MediaObjects/41586_2023_6096_MOESM1_ESM.pdf#page=2)	誤り訂正なし実験なので、グラフ用には論理量子ビット数=物理量子ビット数として扱う。Cliffordゲート数はKim本文のCNOT gates 2880のみを記録し、single-qubit rotationsやPauli twirling/readout mitigationの総ゲート数は単一値として記録しない。古典時間はBegušić et al.のconverged MIX baselineで、20-step Z62を絶対精度0.01未満まで収束させる最も重いMIX計算がNVIDIA A100 GPUで約1日と記載された値。	8.64e4	NA	Begusic et al. 2023 converged MIX tensor-network baseline; 20-step Z62 absolute accuracy better than 0.01; most expensive largest-chi MIX calculations took approximately 1 day on an NVIDIA A100 GPU	古典計算時間: [20-step Z62 converged MIX estimate better than 0.01 absolute accuracy; most expensive calculations took approximately 1 day on an NVIDIA A100 GPU](https://arxiv.org/pdf/2308.05077#page=8)
2023-08-12	n-bit整数の素因数分解	[Regev 2024](https://arxiv.org/pdf/2308.06572)	一般n	アルゴリズム、漸近改善	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ヒューリスティックな数論仮定を含む。具体的なRSA-2048物理値なしとして扱う。論理ゲート数は漸近的主張のみ。	NA	NA	NA	NA
2024-04-25	量子化学 / FeMocoエネルギー推定	[QREChem 2024 Table I](https://arxiv.org/pdf/2404.16351#page=7)	FeMoco Li active space	QREChem logical T-gate estimate / SF	0	NA	NA	NA	3.9e12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	logical T-gate estimate only; no hardware/error-correction overhead assigned in Table I. Table II gives separate hardware-module examples for surface-code estimates, but they are not applied to these FeMoco Table I rows.	実装レベル: [Figure 2/Table I are logical T gates only and do not include hardware/error-correction overhead](https://arxiv.org/pdf/2404.16351#page=5)	Table Iは論理Tゲート数のみで、hardware/error-correction overheadは含まない。Table IIのsuperconducting/trapped ionパラメータは別のsurface-code物理見積もり例であり、このFeMoco Table I行には割り当てない。 状態準備: QPE成功確率は近似状態と真の固有状態のoverlapに依存する。QREChem初期版の表はinitial-state preparation overheadを含まず、十分なoverlapを持つ初期状態準備のoverheadは今後実装予定と述べる。	NA	NA	NA	NA
2024-04-25	量子化学 / FeMocoエネルギー推定	[QREChem 2024 Table I](https://arxiv.org/pdf/2404.16351#page=7)	FeMoco Li active space	QREChem logical T-gate estimate / TF-SF	0	NA	NA	NA	2.17e13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	logical T-gate estimate only; no hardware/error-correction overhead assigned in Table I. Table II gives separate hardware-module examples for surface-code estimates, but they are not applied to these FeMoco Table I rows.	実装レベル: [Figure 2/Table I are logical T gates only and do not include hardware/error-correction overhead](https://arxiv.org/pdf/2404.16351#page=5)	Table Iは論理Tゲート数のみで、hardware/error-correction overheadは含まない。Table IIのsuperconducting/trapped ionパラメータは別のsurface-code物理見積もり例であり、このFeMoco Table I行には割り当てない。 状態準備: QPE成功確率は近似状態と真の固有状態のoverlapに依存する。QREChem初期版の表はinitial-state preparation overheadを含まず、十分なoverlapを持つ初期状態準備のoverheadは今後実装予定と述べる。	NA	NA	NA	NA
2024-04-25	量子化学 / FeMocoエネルギー推定	[QREChem 2024 Table I](https://arxiv.org/pdf/2404.16351#page=7)	FeMoco Li active space	QREChem logical T-gate estimate / TF-Trot	0	NA	NA	NA	3.62e23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	logical T-gate estimate only; no hardware/error-correction overhead assigned in Table I. Table II gives separate hardware-module examples for surface-code estimates, but they are not applied to these FeMoco Table I rows.	実装レベル: [Figure 2/Table I are logical T gates only and do not include hardware/error-correction overhead](https://arxiv.org/pdf/2404.16351#page=5)	Table Iは論理Tゲート数のみで、hardware/error-correction overheadは含まない。Table IIのsuperconducting/trapped ionパラメータは別のsurface-code物理見積もり例であり、このFeMoco Table I行には割り当てない。 状態準備: QPE成功確率は近似状態と真の固有状態のoverlapに依存する。QREChem初期版の表はinitial-state preparation overheadを含まず、十分なoverlapを持つ初期状態準備のoverheadは今後実装予定と述べる。	NA	NA	NA	NA
